RecordedDate,RecordedTime,RecordLocation,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
10/23/16,10:45:17,Centidel Zooxo,909.79,56,30.42,78,69.31,4.5,6:20:00,17:54:00
10/23/16,10:40:17,Quinu Vipe Rhyloo,902.6,56,30.42,80,7.8,5.62,6:20:00,17:54:00
10/23/16,10:35:17,Thoughtblab Browsetype Twinder,891.98,55,30.42,84,36.54,5.62,6:20:00,17:54:00
10/23/16,10:30:17,Buzzshare Oyondu Oyoyo,881.45,55,30.42,87,35.85,7.87,6:20:00,17:54:00
10/23/16,10:25:17,Mudo Livefish,869.41,54,30.42,88,42.96,3.37,6:20:00,17:54:00
10/23/16,10:20:21,Voonyx Fivespan Kaymbo,858.48,52,30.42,92,140.87,7.87,6:20:00,17:54:00
10/23/16,10:15:21,Voolith Dabjam Demizz,845.94,52,30.42,91,74.83,9,6:20:00,17:54:00
10/23/16,10:10:17,Ntag Blogtag,833.97,51,30.42,92,78.55,3.37,6:20:00,17:54:00
10/23/16,10:05:18,Voonyx Fivespan Kaymbo,821.37,51,30.42,92,142.13,7.87,6:20:00,17:54:00
10/23/16,10:00:18,Dabfeed Kwimbee Oyoloo,807.72,51,30.42,91,74.76,3.37,6:20:00,17:54:00
10/23/16,9:55:20,Tanoodle Kazio,794.57,51,30.42,93,43.13,4.5,6:20:00,17:54:00
10/23/16,9:50:17,Youspan Babbleblab,783.14,51,30.42,93,91.25,6.75,6:20:00,17:54:00
10/23/16,9:45:18,Gabvine Twitterbeat,768.91,52,30.42,91,59.74,10.12,6:20:00,17:54:00
10/23/16,9:40:18,Omba Oyonder Eazzy,759.59,51,30.41,92,281.18,2.25,6:20:00,17:54:00
10/23/16,9:35:21,Brightbean Einti Centizu,744.31,51,30.41,93,131.19,4.5,6:20:00,17:54:00
10/23/16,9:30:21,Devcast Devpulse,727.42,51,30.41,95,66.03,7.87,6:20:00,17:54:00
10/23/16,9:25:18,Aivee Jabberbean,712,50,30.41,94,83.66,6.75,6:20:00,17:54:00
10/23/16,9:20:20,Gabtype Aimbo Oyondu,695.62,51,30.41,93,106.96,2.25,6:20:00,17:54:00
10/23/16,9:15:17,Edgewire Roombo Flashpoint,677.78,51,30.41,92,42.53,5.62,6:20:00,17:54:00
10/23/16,9:10:18,Dabfeed Kwimbee Oyoloo,658.67,52,30.41,90,0.11,2.25,6:20:00,17:54:00
10/23/16,9:05:17,Leenti Abata,640.03,51,30.41,91,41.74,3.37,6:20:00,17:54:00
10/23/16,9:00:17,Centidel Zooxo,624.14,51,30.41,91,117.65,4.5,6:20:00,17:54:00
10/23/16,8:55:18,Wikido Meetz,603.11,51,30.41,94,103.74,6.75,6:20:00,17:54:00
10/23/16,8:50:21,Zoomzone Mycat,573.7,50,30.41,97,92.4,5.62,6:20:00,17:54:00
10/23/16,8:45:17,Edgetag Mita Livepath,554.88,49,30.4,100,65.53,4.5,6:20:00,17:54:00
10/23/16,8:40:18,Jayo Rhycero,535.39,49,30.4,101,49.98,6.75,6:20:00,17:54:00
10/23/16,8:35:18,Browsedrive Dabjam,519.54,48,30.4,101,53.11,4.5,6:20:00,17:54:00
10/23/16,8:30:18,Pixoboo Rhynyx,519.72,48,30.4,101,11.91,3.37,6:20:00,17:54:00
10/23/16,8:25:17,Jetwire Avamm Trupe,426.17,47,30.41,101,179.45,4.5,6:20:00,17:54:00
10/23/16,8:20:17,Browsedrive Voonix Kazu,264.17,47,30.4,101,129.53,13.5,6:20:00,17:54:00
10/23/16,8:15:17,Youspan Babbleblab,178.17,47,30.4,100,161.56,9,6:20:00,17:54:00
10/23/16,8:10:18,Yoveo Gigazoom,178.21,47,30.4,100,169.6,7.87,6:20:00,17:54:00
10/23/16,8:05:17,Realblab Blogpad Yoveo,260.27,47,30.4,101,24.87,3.37,6:20:00,17:54:00
10/23/16,8:00:17,Tagopia Riffpedia,205.4,47,30.4,101,71.1,3.37,6:20:00,17:54:00
10/23/16,7:55:23,Izio Trupe,374.5,47,30.4,101,57.55,3.37,6:20:00,17:54:00
10/23/16,7:50:18,Lajo Chatterbridge,287.92,47,30.39,101,125.54,4.5,6:20:00,17:54:00
10/23/16,7:45:17,Twitterbeat Wordware Realcube,289.8,47,30.4,101,100.36,5.62,6:20:00,17:54:00
10/23/16,7:40:24,Twitterlist Jabbersphere,316.36,47,30.39,101,118.32,4.5,6:20:00,17:54:00
10/23/16,7:35:18,Flashspan Agivu Edgewire,162.34,46,30.39,101,81.41,6.75,6:20:00,17:54:00
10/23/16,7:30:18,Tagpad Aibox Linktype,284.95,46,30.39,100,35.36,10.12,6:20:00,17:54:00
10/23/16,7:25:19,Skiba Feedfish BlogXS,116.25,46,30.39,100,127.81,6.75,6:20:00,17:54:00
10/23/16,7:20:17,Digitube Viva,111.33,46,30.39,100,108.72,10.12,6:20:00,17:54:00
10/23/16,7:15:17,Browseblab Trupe,97.78,46,30.39,99,44.67,3.37,6:20:00,17:54:00
10/23/16,7:10:23,Realmix Dynabox Gevee,105.95,46,30.39,98,107.75,6.75,6:20:00,17:54:00
10/23/16,7:05:17,Aivee Browsetype,20.54,46,30.39,96,75.37,4.5,6:20:00,17:54:00
10/23/16,7:00:18,Vimbo Thoughtstorm Youtags,19.49,46,30.38,95,106.51,4.5,6:20:00,17:54:00
10/23/16,6:55:18,Rhyloo Cogibox Kamba,18.5,46,30.38,91,123,11.25,6:20:00,17:54:00
10/23/16,6:50:21,Fadeo Aivee,17.43,45,30.38,93,103.55,4.5,6:20:00,17:54:00
10/23/16,6:45:18,Meemm Meembee,16.03,45,30.38,102,129.74,10.12,6:20:00,17:54:00
10/23/16,6:40:18,Centimia Skiptube Realfire,14.53,45,30.38,102,135.47,4.5,6:20:00,17:54:00
10/23/16,6:35:20,Yombu Eimbee,12.8,46,30.38,102,132.39,9,6:20:00,17:54:00
10/23/16,6:30:19,Kare Blogtags,12.72,46,30.38,102,152.54,4.5,6:20:00,17:54:00
10/23/16,6:25:18,Livetube Tagpad,8.46,47,30.38,102,137.89,12.37,6:20:00,17:54:00
10/23/16,6:20:18,Chatterbridge Feedmix,5.05,47,30.38,102,124.11,7.87,6:20:00,17:54:00
10/23/16,6:15:20,Yakidoo Divanoodle Quaxo,3.42,47,30.38,102,193.3,6.75,6:20:00,17:54:00
10/23/16,6:10:18,Livetube DabZ,1.87,47,30.38,102,173.4,3.37,6:20:00,17:54:00
10/23/16,6:05:18,Roomm Twitternation,1.21,47,30.37,102,102.23,9,6:20:00,17:54:00
10/23/16,6:00:18,Yodo Jabbersphere Devshare,1.2,47,30.38,102,161.95,4.5,6:20:00,17:54:00
10/23/16,5:55:18,Tambee Rooxo Cogibox,1.19,47,30.38,102,131.78,5.62,6:20:00,17:54:00
10/23/16,5:50:18,Podcat Jabberstorm,1.21,47,30.38,102,96.4,6.75,6:20:00,17:54:00
10/23/16,5:45:18,Oba JumpXS Eadel,1.23,47,30.38,102,63.19,6.75,6:20:00,17:54:00
10/23/16,5:40:24,Skiptube Vipe Bubblemix,1.25,47,30.37,102,138.33,12.37,6:20:00,17:54:00
10/23/16,5:35:18,Mita Kimia,1.22,47,30.37,102,165.06,3.37,6:20:00,17:54:00
10/23/16,5:30:17,Devshare Jabberbean,1.21,47,30.37,102,138.25,13.5,6:20:00,17:54:00
10/23/16,5:25:18,Midel Riffwire,1.21,47,30.37,102,123.85,6.75,6:20:00,17:54:00
10/23/16,5:20:18,Wordify Camimbo,1.22,47,30.37,102,111.87,10.12,6:20:00,17:54:00
10/23/16,5:15:20,Zoomzone Mycat,1.17,47,30.37,102,139.58,12.37,6:20:00,17:54:00
10/23/16,5:10:17,Babbleset Oyoba,1.18,47,30.37,102,119.55,5.62,6:20:00,17:54:00
10/23/16,5:05:17,Chatterbridge Feedmix,1.24,47,30.37,102,181.41,10.12,6:20:00,17:54:00
10/23/16,5:00:18,Livepath Rooxo,1.22,47,30.37,102,189.5,4.5,6:20:00,17:54:00
10/23/16,4:55:18,Demizz Dabtype,1.22,47,30.37,102,134.52,9,6:20:00,17:54:00
10/23/16,4:50:18,Twitterlist Jabbersphere,1.21,47,30.37,102,110.08,6.75,6:20:00,17:54:00
10/23/16,4:45:18,Skiptube Vipe Bubblemix,1.24,47,30.37,102,120.48,10.12,6:20:00,17:54:00
10/23/16,4:40:17,Jatri Geba Browsetype,1.18,47,30.37,102,150.99,4.5,6:20:00,17:54:00
10/23/16,4:35:17,Quatz Centizu,1.23,47,30.37,102,120.58,4.5,6:20:00,17:54:00
10/23/16,4:30:18,Skyble Trilith,1.21,47,30.37,102,139.42,12.37,6:20:00,17:54:00
10/23/16,4:25:18,Viva Flipopia,1.21,47,30.37,102,128.1,7.87,6:20:00,17:54:00
10/23/16,4:20:18,Feedmix Rhybox,1.19,47,30.37,102,132.65,11.25,6:20:00,17:54:00
10/23/16,4:15:17,Bluejam DabZ,1.2,47,30.37,102,128.89,13.5,6:20:00,17:54:00
10/23/16,4:10:18,Flashspan Livetube,1.19,47,30.37,102,117.82,6.75,6:20:00,17:54:00
10/23/16,4:05:18,Kwimbee Devpoint Agimba,1.25,46,30.37,102,150.45,5.62,6:20:00,17:54:00
10/23/16,4:00:17,Fivechat Eadel,1.22,46,30.37,102,181.57,6.75,6:20:00,17:54:00
10/23/16,3:55:18,Fliptune Voolith Muxo,1.23,45,30.37,102,139.99,9,6:20:00,17:54:00
10/23/16,3:50:17,Vimbo Thoughtstorm Youtags,1.18,45,30.37,102,153.05,7.87,6:20:00,17:54:00
10/23/16,3:45:18,Quinu Yamia Shufflebeat,1.21,46,30.37,102,181.27,9,6:20:00,17:54:00
10/23/16,3:40:18,Kazu Innotype,1.26,46,30.38,102,154.59,3.37,6:20:00,17:54:00
10/23/16,3:35:18,Babbleset Centimia,1.27,46,30.38,102,77.52,7.87,6:20:00,17:54:00
10/23/16,3:30:20,Realcube Twimm,1.24,46,30.38,101,282.57,2.25,6:20:00,17:54:00
10/23/16,3:25:21,Trilia Oloo Yacero,1.22,46,30.37,101,108.14,6.75,6:20:00,17:54:00
10/23/16,3:20:18,Devcast Devpulse,1.22,46,30.38,101,109.33,3.37,6:20:00,17:54:00
10/23/16,3:15:18,Meembee Quamba Feedbug,1.22,47,30.38,101,91.41,5.62,6:20:00,17:54:00
10/23/16,3:10:18,Ozu Gabspot,1.2,47,30.37,101,159.38,5.62,6:20:00,17:54:00
10/23/16,3:05:18,Devcast Riffpath,1.26,47,30.38,101,149.04,1.12,6:20:00,17:54:00
10/23/16,3:00:18,Voolith Dynava Zoombeat,1.23,47,30.38,101,130.13,4.5,6:20:00,17:54:00
10/23/16,2:55:23,Brightbean Eabox,1.22,47,30.38,101,40.07,3.37,6:20:00,17:54:00
10/23/16,2:50:20,Wordify Camimbo,1.21,47,30.38,101,112.98,10.12,6:20:00,17:54:00
10/23/16,2:45:17,Realpoint Oyoloo,1.23,47,30.38,101,271.1,1.12,6:20:00,17:54:00
10/23/16,2:40:17,Cogibox Trilith Skajo,1.25,47,30.38,101,109.97,4.5,6:20:00,17:54:00
10/23/16,2:35:17,Talane InnoZ,1.2,47,30.38,101,88.81,3.37,6:20:00,17:54:00
10/23/16,2:30:17,Jetwire Avamm Trupe,1.21,47,30.38,101,117.64,4.5,6:20:00,17:54:00
10/23/16,2:25:17,Divape Twitterworks,1.24,47,30.38,101,117.24,3.37,6:20:00,17:54:00
10/23/16,2:20:17,Voolith Dynava Zoombeat,1.15,47,30.38,101,93.78,5.62,6:20:00,17:54:00
10/23/16,2:15:17,Jatri Skidoo Zoomcast,1.22,47,30.38,101,148.2,4.5,6:20:00,17:54:00
10/23/16,2:10:20,"Wikibox ""Blogpad"" Fanoodle",1.21,47,30.38,101,141.93,4.5,6:20:00,17:54:00
10/23/16,2:05:17,Realmix Divanoodle Youbridge,1.26,47,30.38,101,145.98,7.87,6:20:00,17:54:00
10/23/16,2:00:18,Talane Twimbo,1.21,47,30.38,101,112.54,5.62,6:20:00,17:54:00
10/23/16,1:55:18,Buzzbean Devpoint,1.14,47,30.39,100,167.19,2.25,6:20:00,17:54:00
10/23/16,1:50:17,Thoughtblab Browsetype Twinder,1.19,47,30.39,100,129.57,6.75,6:20:00,17:54:00
10/23/16,1:45:20,Realbridge Feedbug,1.21,47,30.39,100,141.04,3.37,6:20:00,17:54:00
10/23/16,1:40:18,Mymm Riffpedia Tavu,1.26,47,30.39,100,136.02,7.87,6:20:00,17:54:00
10/23/16,1:35:20,Digitube Trudoo Gigazoom,1.21,47,30.39,101,130.85,6.75,6:20:00,17:54:00
10/23/16,1:30:20,Thoughtbeat Gigashots,1.23,47,30.4,101,61.59,3.37,6:20:00,17:54:00
10/23/16,1:25:21,Browseblab Agimba,1.18,47,30.4,101,136.29,3.37,6:20:00,17:54:00
10/23/16,1:20:17,Zooveo Vimbo Eimbee,1.23,47,30.4,101,135.82,3.37,6:20:00,17:54:00
10/23/16,1:15:17,Jaxworks Wordpedia,1.21,47,30.4,101,110.45,9,6:20:00,17:54:00
10/23/16,1:10:17,Shufflebeat Oloo Livefish,1.24,47,30.4,101,141.91,6.75,6:20:00,17:54:00
10/23/16,1:05:18,Realmix Divanoodle Youbridge,1.14,47,30.4,101,105.05,9,6:20:00,17:54:00
10/23/16,1:00:18,Trudoo Yoveo Rhycero,1.21,47,30.4,101,150.79,6.75,6:20:00,17:54:00
10/23/16,0:55:20,Jabbersphere Brightbean,1.2,47,30.41,101,145.16,2.25,6:20:00,17:54:00
10/23/16,0:50:25,Tavu Fiveclub,1.18,47,30.41,101,150.24,3.37,6:20:00,17:54:00
10/23/16,0:45:23,DabZ Rhybox Quamba,1.22,47,30.41,101,86.33,3.37,6:20:00,17:54:00
10/23/16,0:40:17,Riffpath Zoomcast Meedoo,1.21,47,30.41,101,146.39,4.5,6:20:00,17:54:00
10/23/16,0:35:18,Realbuzz Jazzy Mydeo,1.19,47,30.41,101,95.17,5.62,6:20:00,17:54:00
10/23/16,0:30:18,Browsedrive Voonix Kazu,1.21,47,30.41,101,182.46,2.25,6:20:00,17:54:00
10/23/16,0:25:23,Eimbee Riffpedia,1.22,47,30.41,101,129.6,5.62,6:20:00,17:54:00
10/23/16,0:20:17,BlogXS Eazzy Oozz,1.22,48,30.41,101,90.29,2.25,6:20:00,17:54:00
10/23/16,0:15:20,Meeveo Camimbo,1.2,48,30.41,101,47.1,7.87,6:20:00,17:54:00
10/23/16,0:10:18,Browsebug Npath,1.22,48,30.42,101,191.45,3.37,6:20:00,17:54:00
10/23/16,0:00:17,Cogibox Kimia Tagopia,1.2,48,30.42,101,106.81,3.37,6:20:00,17:54:00
10/22/16,23:55:17,Kare Blogtags,1.22,48,30.42,101,89.15,5.62,6:20:00,17:54:00
10/22/16,23:50:18,Gabtune Wikizz,1.21,48,30.42,101,158.5,2.25,6:20:00,17:54:00
10/22/16,23:45:18,Tagopia Riffpedia,1.2,48,30.42,101,85.34,2.25,6:20:00,17:54:00
10/22/16,23:40:18,Twiyo Jabbersphere Feedfire,1.22,48,30.42,101,76.24,1.12,6:20:00,17:54:00
10/22/16,23:35:17,Kwideo Innojam,1.21,48,30.42,101,151.19,6.75,6:20:00,17:54:00
10/22/16,23:30:20,Gigashots Twinder,1.2,48,30.42,101,104.04,6.75,6:20:00,17:54:00
10/22/16,23:25:17,Bubblebox Brainbox,1.24,48,30.42,101,48.15,3.37,6:20:00,17:54:00
10/22/16,23:20:17,Kimia Eidel,1.2,48,30.42,101,197.49,4.5,6:20:00,17:54:00
10/22/16,23:15:22,Feedbug Babbleblab Youfeed,1.22,48,30.42,101,132.79,7.87,6:20:00,17:54:00
10/22/16,23:10:20,Eadel Flashpoint,1.2,47,30.42,101,35.67,7.87,6:20:00,17:54:00
10/22/16,23:05:21,Meetz Flashpoint Avamba,1.22,47,30.42,101,135.71,15.75,6:20:00,17:54:00
10/22/16,23:00:20,Dabfeed Jatri Edgepulse,1.2,47,30.42,101,161.14,4.5,6:20:00,17:54:00
10/22/16,22:55:17,Skipstorm Snaptags,1.25,47,30.42,101,118.66,2.25,6:20:00,17:54:00
10/22/16,22:50:19,Trilith Edgewire,1.19,47,30.42,101,59.92,5.62,6:20:00,17:54:00
10/22/16,22:45:22,Eazzy Twitterworks Thoughtstorm,1.24,47,30.42,101,82.22,4.5,6:20:00,17:54:00
10/22/16,22:40:20,Centidel Feednation Realpoint,1.21,47,30.42,101,111.49,5.62,6:20:00,17:54:00
10/22/16,22:35:18,Zava Centizu Skimia,1.18,47,30.42,101,77.81,6.75,6:20:00,17:54:00
10/22/16,22:30:17,Abatz Edgeblab,1.19,47,30.43,101,113.71,10.12,6:20:00,17:54:00
10/22/16,22:25:17,Twitterbridge Photolist Twiyo,1.2,46,30.43,101,151.35,9,6:20:00,17:54:00
10/22/16,22:20:18,Browsedrive Dabjam,1.21,46,30.43,101,165.08,10.12,6:20:00,17:54:00
10/22/16,22:15:18,Thoughtsphere Livetube Zoonder,1.19,46,30.43,101,103.97,9,6:20:00,17:54:00
10/22/16,22:10:17,Skippad Jaxnation,1.21,46,30.43,101,141.92,6.75,6:20:00,17:54:00
10/22/16,22:05:20,Livetube Shufflebeat Rooxo,1.13,47,30.43,101,64.9,4.5,6:20:00,17:54:00
10/22/16,22:00:24,Youspan Kamba Edgetag,1.26,47,30.42,101,90.06,5.62,6:20:00,17:54:00
10/22/16,21:55:18,Oozz Shufflebeat,1.24,47,30.43,101,37.08,2.25,6:20:00,17:54:00
10/22/16,21:50:20,Vipe Leexo,1.21,48,30.43,101,121.45,6.75,6:20:00,17:54:00
10/22/16,21:45:17,Skimia Linkbuzz,1.22,47,30.43,101,151.69,6.75,6:20:00,17:54:00
10/22/16,21:40:18,LiveZ Tekfly,1.2,47,30.43,101,118.87,12.37,6:20:00,17:54:00
10/22/16,21:35:20,Cogibox Trilith Skajo,1.24,47,30.44,101,109.46,3.37,6:20:00,17:54:00
10/22/16,21:30:17,Trupe Ainyx Cogidoo,1.2,47,30.43,101,133.82,9,6:20:00,17:54:00
10/22/16,21:25:17,Yodoo Oyoba Layo,1.19,47,30.43,101,142.65,7.87,6:20:00,17:54:00
10/22/16,21:20:24,Realmix Divanoodle Youbridge,1.21,47,30.43,101,125.12,6.75,6:20:00,17:54:00
10/22/16,21:15:18,Realblab Blogpad Yoveo,1.22,47,30.43,101,71.41,5.62,6:20:00,17:54:00
10/22/16,21:10:18,Blognation Ailane,1.19,48,30.43,101,153.51,6.75,6:20:00,17:54:00
10/22/16,21:05:17,Buzzshare Twinder Photobug,1.24,48,30.43,101,232.52,3.37,6:20:00,17:54:00
10/22/16,21:00:18,Yacero Flashpoint,1.22,48,30.43,101,166.57,2.25,6:20:00,17:54:00
10/22/16,20:55:17,Digitube Wordify,1.22,48,30.43,101,130.69,10.12,6:20:00,17:54:00
10/22/16,20:50:20,Zava Centizu Skimia,1.22,48,30.43,101,75.06,7.87,6:20:00,17:54:00
10/22/16,20:45:17,Dabshots Ntag Linkbuzz,1.21,48,30.43,101,112.28,6.75,6:20:00,17:54:00
10/22/16,20:40:17,Bluejam DabZ,1.22,48,30.42,101,133.83,6.75,6:20:00,17:54:00
10/22/16,20:35:18,Aivee Layo Kazio,1.21,48,30.42,101,158.34,10.12,6:20:00,17:54:00
10/22/16,20:30:18,Blognation Ailane,1.22,48,30.42,101,157.85,5.62,6:20:00,17:54:00
10/22/16,20:25:24,Buzzster Dynabox Flipbug,1.2,48,30.42,101,94.54,11.25,6:20:00,17:54:00
10/22/16,20:20:19,Quinu Gabcube Gabtune,1.21,48,30.42,101,153.53,6.75,6:20:00,17:54:00
10/22/16,20:15:18,Kamba Zoombeat Brainsphere,1.2,48,30.42,101,122.29,9,6:20:00,17:54:00
10/22/16,20:10:19,Katz Zooveo,1.21,48,30.42,100,123.02,9,6:20:00,17:54:00
10/22/16,20:05:18,Gabvine Buzzdog,1.21,48,30.42,100,168.38,6.75,6:20:00,17:54:00
10/22/16,20:00:17,Pixonyx Meezzy,1.2,48,30.42,100,147.7,13.5,6:20:00,17:54:00
10/22/16,19:55:20,Yotz Bubbletube Fanoodle,1.22,48,30.42,100,132.88,10.12,6:20:00,17:54:00
10/22/16,19:50:21,Demivee Chatterbridge,1.2,48,30.42,100,114.42,6.75,6:20:00,17:54:00
10/22/16,19:45:17,Linktype Ainyx Wikizz,1.22,47,30.42,100,145.77,6.75,6:20:00,17:54:00
10/22/16,19:40:18,Zoozzy Vidoo,1.19,47,30.42,100,35.92,4.5,6:20:00,17:54:00
10/22/16,19:35:20,Fanoodle Aibox Linktype,1.2,47,30.42,100,86.46,5.62,6:20:00,17:54:00
10/22/16,19:30:20,Trupe Jazzy,1.25,47,30.42,99,131.01,7.87,6:20:00,17:54:00
10/22/16,19:25:17,Tagfeed Trudeo Myworks,1.21,48,30.42,99,106.25,3.37,6:20:00,17:54:00
10/22/16,19:20:18,Realcube Twitternation,1.22,48,30.42,99,51.92,7.87,6:20:00,17:54:00
10/22/16,19:15:21,DabZ Rhybox Quamba,1.21,48,30.41,99,128.01,10.12,6:20:00,17:54:00
10/22/16,19:10:20,Tavu Youtags,1.19,48,30.41,98,102.57,3.37,6:20:00,17:54:00
10/22/16,19:05:18,Agimba Zoombox,1.19,48,30.41,98,134.04,11.25,6:20:00,17:54:00
10/22/16,19:00:20,Livetube Babbleset,1.22,47,30.41,97,48.35,4.5,6:20:00,17:54:00
10/22/16,18:55:17,Jetwire Avamm Trupe,1.21,47,30.41,97,123.61,10.12,6:20:00,17:54:00
10/22/16,18:50:17,Trunyx Brainsphere,1.22,47,30.41,97,100.21,2.25,6:20:00,17:54:00
10/22/16,18:45:18,Talane InnoZ,1.22,47,30.41,97,161.73,6.75,6:20:00,17:54:00
10/22/16,18:40:18,Realmix Divanoodle Youbridge,1.21,47,30.41,97,139.98,7.87,6:20:00,17:54:00
10/22/16,18:35:17,Mynte Roodel Flipopia,1.22,47,30.41,97,145.51,4.5,6:20:00,17:54:00
10/22/16,18:30:20,Rooxo Tambee,1.24,47,30.4,97,162.83,9,6:20:00,17:54:00
10/22/16,18:25:18,Eimbee Topicstorm Blogspan,1.21,47,30.4,96,141.28,6.75,6:20:00,17:54:00
10/22/16,18:20:20,Wikido Meetz,1.21,47,30.4,96,134.4,9,6:20:00,17:54:00
10/22/16,18:15:20,Yombu Eimbee,1.18,47,30.4,94,149.54,5.62,6:20:00,17:54:00
10/22/16,18:10:17,Vimbo Plajo Zoozzy,1.22,47,30.4,93,130.62,9,6:20:00,17:54:00
10/22/16,18:05:18,Gigaclub Dabjam,1.32,47,30.4,94,138.94,6.75,6:20:00,17:54:00
10/22/16,18:00:18,Twitterbeat Yakidoo,1.81,47,30.4,94,184.95,9,6:20:00,17:54:00
10/22/16,17:55:18,Oyonder Meedoo Oyoyo,2.38,48,30.4,93,157.06,2.25,6:20:00,17:54:00
10/22/16,17:50:17,Edgeify Brightdog,3.5,48,30.4,92,69.86,2.25,6:20:00,17:54:00
10/22/16,17:45:18,Ozu Gabspot,7.4,48,30.4,89,101.56,6.75,6:20:00,17:54:00
10/22/16,17:40:17,Zoomzone Quimba,9.96,48,30.4,88,166.2,5.62,6:20:00,17:54:00
10/22/16,17:35:20,Skipstorm Meemm Buzzster,14.19,49,30.4,88,136.91,3.37,6:20:00,17:54:00
10/22/16,17:30:18,Centidel Buzzbean Meevee,35.37,49,30.4,88,131.02,15.75,6:20:00,17:54:00
10/22/16,17:25:17,Livetube Gabtype,54.8,50,30.4,88,111.45,9,6:20:00,17:54:00
10/22/16,17:20:20,Dabfeed Jatri Edgepulse,124.16,50,30.39,86,117.93,10.12,6:20:00,17:54:00
10/22/16,17:15:18,Vimbo Thoughtstorm Youtags,144.19,51,30.39,86,179.24,7.87,6:20:00,17:54:00
10/22/16,17:10:20,Pixonyx Pixonyx,134.94,51,30.39,86,87.81,3.37,6:20:00,17:54:00
10/22/16,17:05:18,Fadeo Aivee,272.73,51,30.39,86,113.23,9,6:20:00,17:54:00
10/22/16,17:00:18,Gabvine Buzzdog,275.04,51,30.39,87,97.35,3.37,6:20:00,17:54:00
10/22/16,16:55:18,Kwimbee Shuffledrive,237.22,50,30.39,86,156.09,2.25,6:20:00,17:54:00
10/22/16,16:50:18,Talane Janyx Pixonyx,71.34,50,30.38,86,136.68,6.75,6:20:00,17:54:00
10/22/16,16:45:17,Thoughtstorm Dabvine,273.89,50,30.39,88,76.77,5.62,6:20:00,17:54:00
10/22/16,16:40:18,Skiptube Bubblemix Gabcube,84.74,51,30.39,86,111.65,7.87,6:20:00,17:54:00
10/22/16,16:35:19,Bubblemix Nlounge,206.89,52,30.39,86,2.6,6.75,6:20:00,17:54:00
10/22/16,16:30:20,Viva Topdrive,449.08,52,30.38,84,129.45,10.12,6:20:00,17:54:00
10/22/16,16:25:17,Twitterlist Jabbersphere,451.7,52,30.38,85,97.87,5.62,6:20:00,17:54:00
10/22/16,16:20:18,Tazzy Rhynoodle,475.45,52,30.38,87,107.36,3.37,6:20:00,17:54:00
10/22/16,16:15:20,Livetube Gabtype,538.73,52,30.38,86,163.61,5.62,6:20:00,17:54:00
10/22/16,16:10:21,Agimba Zoombox,349.59,51,30.38,87,65.84,3.37,6:20:00,17:54:00
10/22/16,16:05:17,Ntags Demizz Twitterwire,131.59,53,30.38,87,67.47,9,6:20:00,17:54:00
10/22/16,16:00:20,Wordware Buzzbean Miboo,396.8,53,30.38,84,94.09,6.75,6:20:00,17:54:00
10/22/16,15:55:20,Agimba Zoombox,589.56,53,30.38,83,105.22,13.5,6:20:00,17:54:00
10/22/16,15:50:18,Realcube Realpoint,614.11,53,30.38,81,58.52,5.62,6:20:00,17:54:00
10/22/16,15:45:18,Gigashots Tagpad Tagpad,200.8,53,30.38,82,324.03,3.37,6:20:00,17:54:00
10/22/16,15:40:21,Meemm Twinder Linktype,606.99,53,30.38,81,44.26,10.12,6:20:00,17:54:00
10/22/16,15:35:18,Zoomzone Quimba,526.03,53,30.37,83,184.1,6.75,6:20:00,17:54:00
10/22/16,15:30:17,Feedbug Shufflebeat Ntag,566.93,53,30.37,85,96.2,3.37,6:20:00,17:54:00
10/22/16,15:25:18,Oba JumpXS Eadel,610.19,53,30.37,85,205.41,3.37,6:20:00,17:54:00
10/22/16,15:20:18,Omba Livefish Twinte,621.89,53,30.37,83,60.27,7.87,6:20:00,17:54:00
10/22/16,15:15:20,Ooba Oozz,634.86,53,30.37,84,141.8,7.87,6:20:00,17:54:00
10/22/16,15:10:17,Mynte Skibox Wordtune,168.78,54,30.37,83,24.88,14.62,6:20:00,17:54:00
10/22/16,15:05:17,Kazu Innotype,669,54,30.37,81,90.38,12.37,6:20:00,17:54:00
10/22/16,15:00:18,Mycat Skivee Chatterpoint,682.62,54,30.37,83,123.93,5.62,6:20:00,17:54:00
10/22/16,14:55:18,Linktype Ainyx Wikizz,694.92,54,30.37,83,100.58,13.5,6:20:00,17:54:00
10/22/16,14:50:18,Devpulse LiveZ,712.12,54,30.37,82,92.67,9,6:20:00,17:54:00
10/22/16,14:45:18,Mudo Wordpedia Abata,730.74,54,30.37,78,33.86,4.5,6:20:00,17:54:00
10/22/16,14:40:18,Devcast Riffpath,756.56,55,30.37,84,55.23,3.37,6:20:00,17:54:00
10/22/16,14:35:18,Mynte Brainlounge,752.07,55,30.37,80,84.01,9,6:20:00,17:54:00
10/22/16,14:30:17,Browseblab Agimba,767.76,55,30.37,78,90.12,5.62,6:20:00,17:54:00
10/22/16,14:25:20,Thoughtblab Centimia Riffpedia,772.72,55,30.37,80,33.42,2.25,6:20:00,17:54:00
10/22/16,14:20:18,Demivee Thoughtbridge,803.44,55,30.37,80,125.82,4.5,6:20:00,17:54:00
10/22/16,14:15:18,Kamba Quinu,809.26,55,30.37,79,127.14,6.75,6:20:00,17:54:00
