RecordedDate,RecordedTime,RecordLocation,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
10/26/16,17:15:19,leenti-dabshots-roomm,79.87,12.22,30.39,64,77.45,4.5,1477498860,17:52:00
10/26/16,17:10:18,twinte-flashset,101.68,12.78,30.39,73,123.19,3.37,1477498860,17:52:00
10/26/16,17:05:17,eidel-talane,126.64,12.78,30.39,76,64.34,6.75,1477498860,17:52:00
10/26/16,17:00:18,flashset-skinte,153.06,12.78,30.39,77,50.52,4.5,1477498860,17:52:00
10/26/16,16:55:21,fanoodle-trupe,180.26,13.33,30.39,73,96.78,5.62,1477498860,17:52:00
10/26/16,16:50:23,blogtags-linkbuzz,207.87,13.33,30.39,73,77.79,5.62,1477498860,17:52:00
10/26/16,16:45:21,janyx-dabvinethoughtbeat,237.53,13.33,30.39,68,78.49,7.87,1477498860,17:52:00
10/26/16,16:40:21,quimm-eimbee,264.72,13.33,30.39,75,67.16,4.5,1477498860,17:52:00
10/26/16,16:35:20,tavu-yodo-browsebug,291.1,13.33,30.39,77,81.44,6.75,1477498860,17:52:00
10/26/16,16:30:18,centizu-flipbug,316.46,13.89,30.39,78,82.08,2.25,1477498860,17:52:00
10/26/16,16:25:20,realcube-twimm,339,13.89,30.39,78,55.8,7.87,1477498860,17:52:00
10/26/16,16:20:20,janyx-twimm-fivebridge,360.04,13.89,30.39,77,46.96,5.62,1477498860,17:52:00
10/26/16,16:15:18,janyx-fivebridge-skaboo,380.45,13.89,30.38,75,61.37,4.5,1477498860,17:52:00
10/26/16,16:10:19,skiptube-bubblemix-gabcube,401.79,13.89,30.38,74,0.11,1.12,1477498860,17:52:00
10/26/16,16:05:18,skynoodle-trunyx,421.08,13.89,30.38,77,67.4,1.12,1477498860,17:52:00
10/26/16,16:00:24,fanoodle-aibox-linktype,440.55,13.89,30.39,77,97.84,6.75,1477498860,17:52:00
10/26/16,15:55:20,youfeed-skimia-innoz,459.39,13.89,30.39,76,92.95,4.5,1477498860,17:52:00
10/26/16,15:50:20,abatz-edgeblab,480.28,14.44,30.39,78,34.27,2.25,1477498860,17:52:00
10/26/16,15:45:18,kimia-linklinks,501.54,14.44,30.39,78,9.73,4.5,1477498860,17:52:00
10/26/16,15:40:20,trudeo-agimba,517.86,14.44,30.39,75,10.23,6.75,1477498860,17:52:00
10/26/16,15:35:17,kwimbee-youtags,538.66,14.44,30.39,76,8.37,5.62,1477498860,17:52:00
10/26/16,15:30:21,aimbu-flashdog-twitterbeat,557.49,14.44,30.39,74,19.15,6.75,1477498860,17:52:00
10/26/16,15:25:18,jaxnation-gigazoom,576.08,14.44,30.39,74,23.62,10.12,1477498860,17:52:00
10/26/16,15:20:18,tavu-yodo-browsebug,593.87,15.00,30.39,73,24.98,11.25,1477498860,17:52:00
10/26/16,15:15:17,gabvine-buzzdog,609.8,15.00,30.39,73,347.7,2.25,1477498860,17:52:00
10/26/16,15:10:18,browseblab-agimba,627.92,15.00,30.39,73,39.74,3.37,1477498860,17:52:00
10/26/16,15:05:19,skipstorm-meemm-buzzster,647.42,15.00,30.39,69,28.33,4.5,1477498860,17:52:00
10/26/16,15:00:21,tambee-dabjam-innotype,663.4,15.56,30.39,67,62.09,10.12,1477498860,17:52:00
10/26/16,14:55:18,twitterworks-lazz,679.67,15.00,30.39,68,90.07,6.75,1477498860,17:52:00
10/26/16,14:50:20,skippad-jaxnation,694.95,15.00,30.39,70,349.77,0,1477498860,17:52:00
10/26/16,14:45:23,quatz-dynabox-zoombeat,709.33,15.00,30.39,73,12.43,3.37,1477498860,17:52:00
10/26/16,14:40:18,skinte-photolist,725.58,14.44,30.39,70,325.44,1.12,1477498860,17:52:00
10/26/16,14:35:20,livetube-tagpad,739.53,14.44,30.39,70,55.9,4.5,1477498860,17:52:00
10/26/16,14:30:18,gabvine-buzzdog,755.25,14.44,30.39,69,1.73,4.5,1477498860,17:52:00
10/26/16,14:25:17,fivebridge-jetwire-feedmix,767.8,14.44,30.4,69,36.24,11.25,1477498860,17:52:00
10/26/16,14:20:18,aivee-rhyloo,785.11,15.00,30.4,68,351.52,4.5,1477498860,17:52:00
10/26/16,14:15:18,avamm-eidel-edgeify,794.84,15.00,30.4,67,57.09,5.62,1477498860,17:52:00
10/26/16,14:10:18,avavee-quamba-feedspan,806.8,15.00,30.4,64,25.97,7.87,1477498860,17:52:00
10/26/16,14:05:18,jayo-kazu-voonix,819.28,15.00,30.4,63,32.07,11.25,1477498860,17:52:00
10/26/16,14:00:18,kamba-quinu,831.2,15.00,30.4,63,32.3,10.12,1477498860,17:52:00
10/26/16,13:55:18,skyba-myworks,842.21,15.00,30.4,61,77.95,3.37,1477498860,17:52:00
10/26/16,13:50:18,mynte-wikido,856.71,15.00,30.4,61,17.96,10.12,1477498860,17:52:00
10/26/16,13:45:18,photobug-buzzdog-thoughtmix,864.79,15.00,30.4,62,50.24,5.62,1477498860,17:52:00
10/26/16,13:40:18,zooxo-dabjam,874.19,15.00,30.4,57,1.64,6.75,1477498860,17:52:00
10/26/16,13:35:18,snaptags-avamm,883.8,15.00,30.4,59,21.03,10.12,1477498860,17:52:00
10/26/16,13:30:19,demizz-dabtype,893.21,15.56,30.4,58,27.21,9,1477498860,17:52:00
10/26/16,13:25:17,buzzster-dynabox-flipbug,902.67,15.56,30.4,55,6.97,10.12,1477498860,17:52:00
10/26/16,13:20:18,jayo-gigabox,912.01,15.56,30.4,55,75.95,4.5,1477498860,17:52:00
10/26/16,13:15:18,eidel-voolith,919.32,15.56,30.4,57,22.68,6.75,1477498860,17:52:00
10/26/16,13:10:21,tanoodle-kazio,925.07,15.56,30.4,55,22.91,7.87,1477498860,17:52:00
10/26/16,13:05:19,digitube-trudoo-gigazoom,933.25,15.56,30.41,53,30.97,12.37,1477498860,17:52:00
10/26/16,13:00:21,jabbersphere-jabbercube-brainsphere,939.58,15.56,30.41,53,1.88,11.25,1477498860,17:52:00
10/26/16,12:55:20,jaxworks-wordpedia,943.89,15.56,30.41,54,110.98,3.37,1477498860,17:52:00
10/26/16,12:50:18,kayveo-avamm-topicstorm,947.8,15.56,30.41,53,97.81,5.62,1477498860,17:52:00
10/26/16,12:45:22,rhyloo-cogibox-kamba,954.42,15.56,30.41,53,35.75,7.87,1477498860,17:52:00
10/26/16,12:40:17,yakitri-quinu-mynte,958.22,15.56,30.41,49,71.28,4.5,1477498860,17:52:00
10/26/16,12:35:20,wordify-camimbo,960.95,15.56,30.41,51,37.86,4.5,1477498860,17:52:00
10/26/16,12:30:17,demivee-chatterbridge,968.39,16.11,30.41,51,85.06,9,1477498860,17:52:00
10/26/16,12:25:18,jabbertype-topicshots,967.59,16.11,30.42,48,323.76,2.25,1477498860,17:52:00
10/26/16,12:20:22,thoughtstorm-dabvine,969.34,16.11,30.42,52,39.89,0,1477498860,17:52:00
10/26/16,12:15:17,photobug-tazzy-fadeo,972.25,16.11,30.42,55,11.51,9,1477498860,17:52:00
10/26/16,12:10:17,skiba-feedfish-blogxs,971.17,16.11,30.42,52,86.36,6.75,1477498860,17:52:00
10/26/16,12:05:21,twitterbeat-wordware-realcube,973.65,16.11,30.42,53,51.43,2.25,1477498860,17:52:00
10/26/16,12:00:19,oyope-twimm,969.95,16.11,30.42,55,23.78,9,1477498860,17:52:00
10/26/16,11:55:18,dabvine-jaxbean,968.01,16.11,30.42,52,48.61,2.25,1477498860,17:52:00
10/26/16,11:50:21,zava-centizu-skimia,965.39,16.11,30.43,56,60.95,9,1477498860,17:52:00
10/26/16,11:45:19,voomm-twimbo-topicstorm,964.66,16.11,30.43,56,37.67,5.62,1477498860,17:52:00
10/26/16,11:40:17,podcat-vinte-thoughtstorm,962.99,16.11,30.43,54,53.48,10.12,1477498860,17:52:00
10/26/16,11:35:19,podcat-jabberstorm,959.79,16.67,30.43,53,44.63,7.87,1477498860,17:52:00
10/26/16,11:30:21,rooxo-tambee,954.76,16.67,30.43,51,50.86,9,1477498860,17:52:00
10/26/16,11:25:17,digitube-wordify,948.52,16.67,30.43,50,42.06,6.75,1477498860,17:52:00
10/26/16,11:20:17,centidel-zooxo,947.16,16.67,30.44,49,346.61,5.62,1477498860,17:52:00
10/26/16,11:15:22,pixope-agivu,941.14,16.11,30.44,47,19.67,4.5,1477498860,17:52:00
10/26/16,11:10:22,avamm-eidel-edgeify,939.1,16.67,30.44,43,49.36,4.5,1477498860,17:52:00
10/26/16,11:05:17,yabox-voonyx-browsecat,930.49,16.67,30.44,45,301.28,3.37,1477498860,17:52:00
10/26/16,11:00:20,zoomzone-mycat,924.83,16.67,30.44,48,40.6,5.62,1477498860,17:52:00
10/26/16,10:55:21,demivee-chatterbridge,916.56,16.67,30.45,48,34.37,5.62,1477498860,17:52:00
10/26/16,10:50:18,cogilith-vimbo,909.47,16.67,30.45,47,135.94,4.5,1477498860,17:52:00
10/26/16,10:45:18,livez-tekfly,901.39,17.22,30.45,48,327.71,5.62,1477498860,17:52:00
10/26/16,10:40:18,yombu-livetube,890.75,17.22,30.45,47,326.2,4.5,1477498860,17:52:00
10/26/16,10:35:21,tambee-dabjam-innotype,884.42,17.22,30.45,46,356.56,9,1477498860,17:52:00
10/26/16,10:30:20,bluejam-dabz,875.46,17.22,30.45,43,88.68,4.5,1477498860,17:52:00
10/26/16,10:25:23,demimbu-skaboo,864.55,17.22,30.45,43,59.31,6.75,1477498860,17:52:00
10/26/16,10:20:18,zoombox-ailane-tambee,853.61,17.78,30.45,40,53.88,10.12,1477498860,17:52:00
10/26/16,10:15:21,mudo-wordpedia-abata,841.59,17.78,30.45,35,65.8,6.75,1477498860,17:52:00
10/26/16,10:10:21,bubblemix-skinte,828.9,18.33,30.45,28,32.79,6.75,1477498860,17:52:00
10/26/16,10:05:18,centidel-youopia-thoughtmix,820.88,17.78,30.45,20,46.58,2.25,1477498860,17:52:00
10/26/16,10:00:21,dabfeed-jatri-edgepulse,808.59,17.78,30.45,20,140.33,5.62,1477498860,17:52:00
10/26/16,9:55:17,lajo-chatterbridge,795.23,17.78,30.45,22,59.05,1.12,1477498860,17:52:00
10/26/16,9:50:17,shufflebeat-oloo-livefish,782.79,17.22,30.45,20,67.93,3.37,1477498860,17:52:00
10/26/16,9:45:18,viva-flipopia,767.71,17.22,30.45,22,12.5,5.62,1477498860,17:52:00
10/26/16,9:40:20,gigaclub-dabjam,753.83,17.22,30.45,22,4.85,5.62,1477498860,17:52:00
10/26/16,9:35:18,wordpedia-twitternation,740.63,17.22,30.45,19,55.03,3.37,1477498860,17:52:00
10/26/16,9:30:17,katz-quatz,725.68,16.67,30.45,18,41.78,3.37,1477498860,17:52:00
10/26/16,9:25:20,ozu-skinder,710.5,16.67,30.45,21,87.34,9,1477498860,17:52:00
10/26/16,9:20:18,yombu-eimbee,695.21,17.22,30.45,20,20.73,3.37,1477498860,17:52:00
10/26/16,9:15:20,kimia-roomm,678.52,17.22,30.45,23,94.67,6.75,1477498860,17:52:00
10/26/16,9:10:19,trilith-zooveo,661.97,17.22,30.45,24,30.47,5.62,1477498860,17:52:00
10/26/16,9:05:19,linklinks-devcast-yodel,644.18,16.67,30.45,26,103.22,6.75,1477498860,17:52:00
10/26/16,9:00:18,gabcube-wordware-riffpedia,626.54,16.67,30.45,24,94.13,4.5,1477498860,17:52:00
10/26/16,8:55:18,aivee-browsetype,609.51,16.67,30.45,22,78.17,3.37,1477498860,17:52:00
10/26/16,8:50:18,yodo-jabbersphere-devshare,591.93,16.67,30.45,22,90.8,4.5,1477498860,17:52:00
10/26/16,8:45:20,rhyzio-nlounge,574.45,16.11,30.45,27,109.19,5.62,1477498860,17:52:00
10/26/16,8:40:21,eare-meemm,555.99,16.11,30.45,28,149.48,6.75,1477498860,17:52:00
10/26/16,8:35:18,kwideo-yodo,536.63,16.11,30.44,29,87.13,1.12,1477498860,17:52:00
10/26/16,8:30:20,wikizz-zoonoodle-voolia,518.63,16.67,30.44,26,112.84,6.75,1477498860,17:52:00
10/26/16,8:25:21,shufflebeat-thoughtblab-twinder,499.46,17.22,30.44,8,57.71,6.75,1477498860,17:52:00
10/26/16,8:20:17,quimm-eimbee,479.22,16.67,30.44,11,155.17,3.37,1477498860,17:52:00
10/26/16,8:15:17,gigashots-twinder,459.74,16.11,30.44,13,178.1,5.62,1477498860,17:52:00
10/26/16,8:10:21,jatri-flashpoint-voonyx,439.84,15.56,30.43,15,165,5.62,1477498860,17:52:00
10/26/16,8:05:20,skajo-skinder-riffpedia,419.56,15.00,30.44,14,177.55,5.62,1477498860,17:52:00
10/26/16,8:00:20,innoz-geba,399.39,14.44,30.44,14,144.2,3.37,1477498860,17:52:00
10/26/16,7:55:19,eidel-voolith,378.63,13.89,30.43,16,153.1,6.75,1477498860,17:52:00
10/26/16,7:50:17,flipopia-brainlounge,356.76,13.33,30.43,16,137.05,7.87,1477498860,17:52:00
10/26/16,7:45:17,skivee-oyoyo-einti,334.42,12.22,30.43,20,138.8,7.87,1477498860,17:52:00
10/26/16,7:40:21,zooveo-flipbug,310.23,11.11,30.43,21,150.09,2.25,1477498860,17:52:00
10/26/16,7:35:18,quinu-ozu,283.89,10.56,30.43,24,154.84,10.12,1477498860,17:52:00
10/26/16,7:30:20,ailane-skimia,201.27,10.56,30.42,24,185.1,6.75,1477498860,17:52:00
10/26/16,7:25:17,dabz-rhybox-quamba,23.91,10.00,30.42,25,177.94,6.75,1477498860,17:52:00
10/26/16,7:20:21,gigaclub-dabjam,22.08,10.00,30.43,24,182.41,6.75,1477498860,17:52:00
10/26/16,7:15:17,buzzshare-oyondu-oyoyo,21.52,9.44,30.42,26,176.46,6.75,1477498860,17:52:00
10/26/16,7:10:20,skynoodle-trunyx,20.8,9.44,30.42,27,167.2,6.75,1477498860,17:52:00
10/26/16,7:05:18,camido-topiclounge,20.02,8.89,30.42,28,177.11,7.87,1477498860,17:52:00
10/26/16,7:00:19,brightbean-einti-centizu,19.17,8.89,30.42,28,187.21,9,1477498860,17:52:00
10/26/16,6:55:20,babbleopia-midel-yodo,18.18,8.89,30.42,29,171.46,6.75,1477498860,17:52:00
10/26/16,6:50:17,vimbo-thoughtstorm-youtags,16.97,8.89,30.42,28,188.14,6.75,1477498860,17:52:00
10/26/16,6:45:18,kayveo-avamm-topicstorm,15.64,8.33,30.42,27,177.17,5.62,1477498860,17:52:00
10/26/16,6:40:19,skynoodle-thoughtmix-oba,14.16,8.33,30.42,29,167.44,6.75,1477498860,17:52:00
10/26/16,6:35:21,wordpedia-twitternation,12.38,7.78,30.42,28,189.6,5.62,1477498860,17:52:00
10/26/16,6:30:17,avavee-quamba-feedspan,10.21,7.78,30.41,29,163.9,5.62,1477498860,17:52:00
10/26/16,6:25:17,kamba-tanoodle,8.12,7.78,30.41,29,175.14,9,1477498860,17:52:00
10/26/16,6:20:17,skyble-yata-kaymbo,5.89,7.78,30.41,29,186.51,7.87,1477498860,17:52:00
10/26/16,6:15:22,livepath-jayo-youtags,3.75,7.78,30.41,30,186.05,6.75,1477498860,17:52:00
10/26/16,6:10:21,jayo-skiptube-yodo,2.08,7.22,30.41,28,156.56,7.87,1477498860,17:52:00
10/26/16,6:05:18,flashspan-skippad,1.2,7.78,30.41,30,197.01,7.87,1477498860,17:52:00
10/26/16,6:00:17,podcat-jabberstorm,1.21,7.22,30.41,31,153.62,7.87,1477498860,17:52:00
10/26/16,5:55:19,npath-jabbercube,1.24,7.22,30.41,30,149.88,5.62,1477498860,17:52:00
10/26/16,5:50:20,tagchat-lazzy,1.23,7.22,30.41,28,175.11,4.5,1477498860,17:52:00
10/26/16,5:45:21,fadeo-voonix,1.21,7.22,30.4,31,157.03,11.25,1477498860,17:52:00
10/26/16,5:40:17,flashspan-agivu-edgewire,1.23,7.22,30.41,32,172.97,6.75,1477498860,17:52:00
10/26/16,5:35:18,einti-twinder,1.19,7.22,30.4,32,170.73,7.87,1477498860,17:52:00
10/26/16,5:30:19,eidel-voolith,1.22,7.22,30.4,32,170.97,6.75,1477498860,17:52:00
10/26/16,5:25:21,gabtune-wikizz,1.2,7.22,30.4,31,162.9,6.75,1477498860,17:52:00
10/26/16,5:20:24,twitterbeat-yamia,1.19,7.22,30.4,32,178.17,6.75,1477498860,17:52:00
10/26/16,5:15:20,eare-meemm,1.21,7.22,30.4,32,174.09,7.87,1477498860,17:52:00
10/26/16,5:10:19,brainsphere-yotz,1.18,7.22,30.4,33,174.44,4.5,1477498860,17:52:00
10/26/16,5:05:19,livetube-blogtag,1.23,7.22,30.4,31,174.93,5.62,1477498860,17:52:00
10/26/16,5:00:20,twiyo-jabbersphere-feedfire,1.21,7.22,30.4,31,163.67,4.5,1477498860,17:52:00
10/26/16,4:55:19,quinu-oodoo,1.2,7.22,30.4,31,166.49,4.5,1477498860,17:52:00
10/26/16,4:50:19,zoomzone-mycat,1.23,7.22,30.4,31,172.12,4.5,1477498860,17:52:00
10/26/16,4:45:17,jetwire-avamm-trupe,1.22,7.22,30.4,34,175.89,6.75,1477498860,17:52:00
10/26/16,4:40:17,quinu-yamia-dabvine,1.22,7.22,30.4,34,180.4,7.87,1477498860,17:52:00
10/26/16,4:35:23,realbuzz-jazzy-mydeo,1.23,7.22,30.4,35,185.15,6.75,1477498860,17:52:00
10/26/16,4:30:18,blogtag-trilith,1.22,6.67,30.4,35,182.46,6.75,1477498860,17:52:00
10/26/16,4:25:18,livetube-blogtag,1.21,6.67,30.4,35,173.83,7.87,1477498860,17:52:00
10/26/16,4:20:17,brainverse-mybuzz-babbleset,1.18,6.67,30.4,36,183.35,7.87,1477498860,17:52:00
10/26/16,4:15:20,skynoodle-trunyx,1.21,6.67,30.4,34,187.41,7.87,1477498860,17:52:00
10/26/16,4:10:21,gigashots-twinder,1.23,6.67,30.41,36,171.47,5.62,1477498860,17:52:00
10/26/16,4:05:21,twitternation-browsedrive,1.24,6.67,30.4,34,167.4,5.62,1477498860,17:52:00
10/26/16,4:00:18,oozz-shufflebeat,1.19,6.67,30.4,35,167,5.62,1477498860,17:52:00
10/26/16,3:55:19,demivee-chatterbridge,1.25,6.67,30.4,36,167.37,4.5,1477498860,17:52:00
10/26/16,3:50:18,feedbug-babbleblab-youfeed,1.22,7.22,30.4,38,183.36,6.75,1477498860,17:52:00
10/26/16,3:45:24,realfire-brainbox,1.2,7.22,30.4,35,172.61,7.87,1477498860,17:52:00
10/26/16,3:40:20,voolith-dabjam-demizz,1.17,6.67,30.4,37,173.66,5.62,1477498860,17:52:00
10/26/16,3:35:17,thoughtsphere-mymm-fivebridge,1.19,7.22,30.4,39,186.05,11.25,1477498860,17:52:00
10/26/16,3:30:18,dabfeed-jatri-edgepulse,1.21,7.22,30.41,38,182.93,6.75,1477498860,17:52:00
10/26/16,3:25:18,tambee-rooxo-cogibox,1.24,7.22,30.41,41,176.9,7.87,1477498860,17:52:00
10/26/16,3:20:17,eimbee-topicstorm-blogspan,1.22,7.22,30.4,39,177.34,7.87,1477498860,17:52:00
10/26/16,3:15:21,ozu-gabspot,1.21,7.22,30.4,39,173.53,7.87,1477498860,17:52:00
10/26/16,3:10:21,kwimbee-devpoint-agimba,1.2,7.22,30.41,40,171.52,7.87,1477498860,17:52:00
10/26/16,3:05:19,vipe-omba,1.21,7.22,30.41,40,180.55,7.87,1477498860,17:52:00
10/26/16,3:00:29,buzzshare-oyondu-oyoyo,1.2,7.22,30.41,41,172.73,6.75,1477498860,17:52:00
10/26/16,2:55:17,fivechat-eadel,1.23,7.22,30.41,40,174.56,5.62,1477498860,17:52:00
10/26/16,2:50:19,youspan-brightdog,1.18,7.22,30.41,40,159.52,4.5,1477498860,17:52:00
10/26/16,2:45:21,buzzbean-jabbercube,1.21,7.22,30.41,45,175.34,5.62,1477498860,17:52:00
10/26/16,2:40:20,talane-innoz,1.21,6.67,30.41,44,182.44,9,1477498860,17:52:00
10/26/16,2:35:18,jayo-kazu-voonix,1.22,6.67,30.41,47,172.69,6.75,1477498860,17:52:00
10/26/16,2:30:18,twimbo-wordtune,1.21,6.67,30.41,47,180.96,7.87,1477498860,17:52:00
10/26/16,2:25:18,kwideo-innojam,1.22,7.22,30.41,48,175.75,5.62,1477498860,17:52:00
10/26/16,2:20:17,yacero-flashpoint,1.22,7.22,30.41,49,179.29,5.62,1477498860,17:52:00
10/26/16,2:15:21,skippad-jetwire,1.2,7.22,30.41,51,149.31,4.5,1477498860,17:52:00
10/26/16,2:10:17,livez-tekfly,1.2,7.22,30.42,50,102.8,3.37,1477498860,17:52:00
10/26/16,2:05:18,realmix-dynabox-gevee,1.21,7.78,30.42,51,160.3,5.62,1477498860,17:52:00
10/26/16,2:00:17,zooveo-flipbug,1.2,7.22,30.42,48,152.94,6.75,1477498860,17:52:00
10/26/16,1:55:22,npath-jabbercube,1.19,7.22,30.42,53,56.99,4.5,1477498860,17:52:00
10/26/16,1:50:18,blogspan-skiba,1.21,7.22,30.42,55,183.1,6.75,1477498860,17:52:00
10/26/16,1:45:20,oyondu-trupe-meejo,1.2,7.78,30.42,50,171.4,2.25,1477498860,17:52:00
10/26/16,1:40:17,gigashots-tagpad-tagpad,1.22,7.78,30.43,55,147.21,5.62,1477498860,17:52:00
10/26/16,1:35:20,trupe-jazzy,1.21,7.78,30.43,46,140.93,4.5,1477498860,17:52:00
10/26/16,1:30:21,buzzbean-devbug,1.2,7.78,30.43,55,78.55,4.5,1477498860,17:52:00
10/26/16,1:25:17,mynte-wikido,1.23,7.78,30.43,54,169.57,6.75,1477498860,17:52:00
10/26/16,1:20:17,yamia-topicshots-tavu,1.2,7.78,30.43,56,189.6,5.62,1477498860,17:52:00
10/26/16,1:15:20,centidel-youopia-thoughtmix,1.24,7.78,30.43,56,175.44,6.75,1477498860,17:52:00
10/26/16,1:10:19,zoozzy-zoomdog,1.2,7.78,30.43,56,184.44,6.75,1477498860,17:52:00
10/26/16,1:05:18,dabshots-shuffledrive,1.21,7.78,30.43,56,179.45,6.75,1477498860,17:52:00
10/26/16,1:00:17,jayo-skiptube-yodo,1.22,7.78,30.44,55,179.99,5.62,1477498860,17:52:00
10/26/16,0:55:17,trilith-aibox,1.21,7.78,30.44,54,168.74,6.75,1477498860,17:52:00
10/26/16,0:50:17,livetube-shufflebeat-rooxo,1.22,7.78,30.44,53,168.45,5.62,1477498860,17:52:00
10/26/16,0:45:20,skipstorm-voonte-fiveclub,1.21,7.78,30.44,52,179.51,5.62,1477498860,17:52:00
10/26/16,0:40:21,jabbertype-shuffledrive,1.22,7.78,30.44,50,186.8,6.75,1477498860,17:52:00
10/26/16,0:35:18,kare-blogtags,1.22,8.33,30.45,46,161.14,6.75,1477498860,17:52:00
10/26/16,0:30:17,edgepulse-photofeed,1.18,8.33,30.45,43,147.32,7.87,1477498860,17:52:00
10/26/16,0:25:23,eadel-flashpoint,1.17,8.33,30.45,46,128.22,3.37,1477498860,17:52:00
10/26/16,0:20:18,yombu-livetube,1.13,8.33,30.45,46,155.14,4.5,1477498860,17:52:00
10/26/16,0:15:18,meejo-youspan-edgewire,1.22,8.33,30.45,41,113.89,6.75,1477498860,17:52:00
10/26/16,0:10:17,realcube-twimm,1.2,8.33,30.45,53,161.92,7.87,1477498860,17:52:00
10/26/16,0:00:20,chatterbridge-feedmix,1.25,8.33,30.45,56,111.19,6.75,1477498860,17:52:00
10/25/16,23:55:18,feedmix-rhybox,1.25,8.33,30.45,56,117.84,3.37,1477412460,17:52:00
10/25/16,23:50:18,trunyx-cogibox,1.25,7.78,30.45,52,194.37,9,1477412460,17:52:00
10/25/16,23:45:20,kwideo-yodo,1.23,7.78,30.45,46,146.69,9,1477412460,17:52:00
10/25/16,23:40:17,eare-meemm,1.22,8.33,30.45,44,171.06,6.75,1477412460,17:52:00
10/25/16,23:35:17,blogxs-eazzy-oozz,1.24,8.33,30.45,45,164.95,6.75,1477412460,17:52:00
10/25/16,23:30:20,blogxs-eazzy-oozz,1.21,7.78,30.45,41,167.18,2.25,1477412460,17:52:00
10/25/16,23:25:20,pixoboo-rhynyx,1.2,7.78,30.46,44,161.11,5.62,1477412460,17:52:00
10/25/16,23:20:19,twitterbeat-yakidoo,1.23,8.33,30.46,45,160.47,5.62,1477412460,17:52:00
10/25/16,23:15:19,photobug-buzzdog-thoughtmix,1.24,8.33,30.46,40,187.24,6.75,1477412460,17:52:00
10/25/16,23:10:23,zoomdog-jumpxs,1.21,7.78,30.46,41,180.01,6.75,1477412460,17:52:00
10/25/16,23:05:20,digitube-wordify,1.2,8.33,30.46,40,162.83,10.12,1477412460,17:52:00
10/25/16,23:00:18,livetube-dabz,1.21,8.33,30.46,39,187.73,6.75,1477412460,17:52:00
10/25/16,22:55:20,livetube-babbleset,1.22,8.33,30.46,37,158.78,4.5,1477412460,17:52:00
10/25/16,22:50:17,brainbox-mudo-centimia,1.25,8.89,30.47,37,151.82,6.75,1477412460,17:52:00
10/25/16,22:45:19,roomm-skiptube,1.24,8.89,30.47,35,186.63,4.5,1477412460,17:52:00
10/25/16,22:40:18,quamba-yoveo,1.23,8.89,30.47,35,142.92,2.25,1477412460,17:52:00
10/25/16,22:35:17,skivee-jetwire,1.2,8.89,30.47,37,98.13,5.62,1477412460,17:52:00
10/25/16,22:30:19,kamba-quinu,1.18,8.89,30.46,40,166.83,1.12,1477412460,17:52:00
10/25/16,22:25:21,fadeo-aivee,1.23,8.89,30.46,44,163.52,1.12,1477412460,17:52:00
10/25/16,22:20:19,trudeo-agimba,1.22,8.89,30.46,65,96.85,2.25,1477412460,17:52:00
10/25/16,22:15:20,youspan-kamba-edgetag,1.23,8.33,30.46,67,144.73,3.37,1477412460,17:52:00
10/25/16,22:10:19,zoonder-fivechat-babbleblab,1.2,8.33,30.46,69,181.32,6.75,1477412460,17:52:00
10/25/16,22:05:18,gigabox-feedspan,1.2,8.33,30.46,70,171.21,7.87,1477412460,17:52:00
10/25/16,22:00:20,kimia-linklinks,1.19,8.33,30.46,71,178.77,6.75,1477412460,17:52:00
10/25/16,21:55:19,tagcat-dabjam,1.2,8.33,30.46,72,188.28,10.12,1477412460,17:52:00
10/25/16,21:50:17,gabtune-wikizz,1.2,8.33,30.46,72,187.3,7.87,1477412460,17:52:00
10/25/16,21:45:19,mita-ooba,1.25,8.33,30.46,72,172.4,6.75,1477412460,17:52:00
10/25/16,21:40:21,yabox-voonyx-browsecat,1.21,8.33,30.46,74,163.45,6.75,1477412460,17:52:00
10/25/16,21:35:17,gabtune-yamia,1.24,8.33,30.46,71,149.33,4.5,1477412460,17:52:00
10/25/16,21:30:17,meembee-quamba-feedbug,1.22,8.89,30.46,73,152.41,2.25,1477412460,17:52:00
10/25/16,21:25:18,meejo-youspan-edgewire,1.22,8.89,30.46,74,126.38,2.25,1477412460,17:52:00
10/25/16,21:20:18,trupe-ainyx-cogidoo,1.22,8.89,30.46,75,154.14,1.12,1477412460,17:52:00
10/25/16,21:15:20,yabox-voonyx-browsecat,1.19,8.89,30.46,73,154.3,2.25,1477412460,17:52:00
10/25/16,21:10:21,aivee-browsetype,1.23,9.44,30.46,72,159.95,4.5,1477412460,17:52:00
10/25/16,21:05:18,skynoodle-trunyx,1.23,9.44,30.46,72,162.99,2.25,1477412460,17:52:00
10/25/16,21:00:17,trudeo-vipe-riffpath,1.23,9.44,30.46,78,127.86,2.25,1477412460,17:52:00
10/25/16,20:55:20,jayo-edgewire,1.22,9.44,30.46,78,165.76,3.37,1477412460,17:52:00
10/25/16,20:50:17,camido-zooxo-janyx,1.21,9.44,30.46,80,166.28,1.12,1477412460,17:52:00
10/25/16,20:45:18,quatz-centizu,1.18,9.44,30.46,82,166.28,3.37,1477412460,17:52:00
10/25/16,20:40:18,blogtags-livez-photospace,1.22,10.00,30.46,85,156.59,4.5,1477412460,17:52:00
